id,rate
85321,40.45 
35447,40.44 
83465,40.44 
42153,40.44 
31765,40.42 
77032,40.42 
79234,40.42 
87528,40.42 
78575,40.39 
40943,40.39 
77093,40.38 
25565,40.37 
85536,40.37 
41224,40.37 
39046,40.36 
27890,40.35 
88026,40.35 
53703,40.35 
40818,40.34 
26369,40.33 
51520,40.33 
71647,40.33 
70760,40.33 
63133,40.32 
26463,40.31 
65588,40.30 
87745,40.30 
19601,40.29 
71052,40.28 
95595,40.23 
48207,40.23 
18101,40.22 
74945,40.22 
41731,40.22 
85337,40.21 
95385,40.21 
71417,40.20 
33054,40.20 
19801,40.19 
75566,40.19 
42060,40.18 
11224,40.18 
79053,40.17 
27853,40.17 
26437,40.16 
25506,40.16 
50314,40.15 
40447,40.15 
48204,40.14 
96742,40.13 
35204,40.13 
48214,40.12 
93501,40.11 
87041,40.11 
38456,40.11 
41606,40.10 
98935,40.09 
94607,40.07 
88001,40.07 
23307,40.07 
25611,40.06 
70640,40.06 
98530,40.05 
90201,40.05 
95965,40.05 
81146,40.05 
71063,40.03 
36907,40.03 
94704,40.03 
39079,40.02 
72935,40.00 
73719,40.00 
73937,40.00 
93522,40.00 
96112,40.00 
99732,40.00 
99609,40.00 
39213,40.00 
59642,40.00 
30429,40.00 
22845,40.00 
46601,39.98 
30310,39.97 
71322,39.97 
78501,39.95 
19146,39.95 
06106,39.94 
44102,39.94 
85272,39.93 
74446,39.92 
27823,39.92 
87732,39.92 
44304,39.91 
44112,39.90 
93622,39.85 
90744,39.84 
59035,39.84 
78702,39.82 
85329,39.82 
49022,39.82 
30601,39.81 
31206,39.81 
68789,39.79 
76635,39.79 
85230,39.78 
45616,39.78 
30314,39.77 
96058,39.77 
36010,39.75 
42410,39.75 
64128,39.74 
31015,39.74 
25259,39.73 
78390,39.72 
97143,39.72 
36617,39.71 
25972,39.70 
65479,39.70 
93616,39.69 
30456,39.69 
93638,39.68 
52801,39.68 
79101,39.68 
36509,39.66 
46409,39.65 
70782,39.65 
59066,39.64 
80204,39.63 
40808,39.63 
82643,39.62 
85610,39.62 
41567,39.61 
48238,39.60 
12742,39.60 
24622,39.58 
02713,39.58 
39057,39.57 
70576,39.56 
39755,39.56 
12063,39.55 
37301,39.54 
87421,39.54 
39456,39.54 
65675,39.53 
92273,39.52 
39421,39.51 
15901,39.50 
36783,39.50 
71259,39.47 
97637,39.47 
95203,39.46 
98951,39.46 
99357,39.44 
24736,39.43 
98812,39.42 
71302,39.41 
10027,39.41 
36605,39.40 
37305,39.40 
74549,39.39 
59471,39.34 
70038,39.34 
78943,39.34 
77004,39.33 
44114,39.33 
06105,39.32 
29592,39.31 
29567,39.31 
41822,39.30 
83440,39.29 
01380,39.28 
92701,39.28 
40979,39.28 
98901,39.27 
19104,39.27 
84743,39.26 
32147,39.25 
25630,39.24 
63963,39.23 
38703,39.22 
71752,39.22 
31730,39.22 
88040,39.21 
58057,39.20 
32505,39.20 
70501,39.19 
70788,39.19 
78237,39.17 
47305,39.17 
70544,39.15 
78349,39.15 
72301,39.14 
96778,39.14 
02121,39.13 
26544,39.13 
92327,39.12 
78741,39.10 
37203,39.10 
39204,39.07 
39701,39.06 
29405,39.06 
70346,39.04 
63866,39.03 
90303,39.03 
95340,39.03 
85231,39.03 
59276,39.02 
99655,39.01 
79930,39.01 
95511,39.01 
25141,39.00 
78503,39.00 
88042,39.00 
85040,38.98 
45427,38.97 
82411,38.97 
95388,38.97 
31836,38.97 
56626,38.96 
62901,38.96 
58641,38.94 
94104,38.93 
44902,38.93 
50545,38.91 
42339,38.90 
38619,38.90 
41348,38.90 
36446,38.87 
59845,38.86 
12785,38.85 
99679,38.85 
38701,38.85 
90022,38.82 
60651,38.82 
31629,38.80 
41554,38.80 
23303,38.77 
54619,38.77 
71019,38.74 
42647,38.72 
57656,38.71 
26288,38.71 
35469,38.71 
71643,38.70 
71952,38.70 
32438,38.69 
24927,38.68 
41512,38.68 
71351,38.66 
28552,38.66 
70801,38.66 
42653,38.65 
86431,38.64 
37729,38.63 
59242,38.63 
73106,38.62 
37902,38.61 
61602,38.60 
71223,38.58 
77547,38.56 
74721,38.54 
49043,38.54 
24866,38.53 
57481,38.53 
67762,38.52 
31623,38.51 
20019,38.51 
41645,38.50 
11213,38.50 
00926,38.50 
73114,38.49 
36036,38.49 
79915,38.47 
29564,38.46 
41317,38.46 
32648,38.46 
29940,38.45 
57722,38.44 
71357,38.44 
96009,38.44 
55805,38.43 
90062,38.42 
35441,38.42 
57563,38.41 
79357,38.41 
95328,38.41 
41179,38.39 
70556,38.38 
10473,38.38 
93040,38.37 
63870,38.36 
42733,38.36 
28439,38.35 
75565,38.35 
29306,38.34 
24881,38.34 
59059,38.34 
24221,38.32 
59074,38.32 
56569,38.30 
45696,38.30 
70129,38.29 
65806,38.28 
70807,38.27 
93202,38.26 
59326,38.26 
25075,38.24 
16941,38.23 
11216,38.23 
38966,38.22 
95206,38.21 
72370,38.21 
79082,38.21 
95986,38.20 
72773,38.20 
74110,38.20 
29446,38.14 
77091,38.14 
79312,38.14 
55404,38.14 
36744,38.13 
25820,38.13 
70662,38.12 
24801,38.12 
25635,38.11 
28537,38.11 
91963,38.11 
24726,38.10 
37753,38.10 
17104,38.10 
87566,38.09 
35584,38.09 
32336,38.06 
39322,38.03 
68110,38.02 
93620,38.01 
74830,38.00 
87012,38.00 
43211,37.98 
72006,37.97 
41264,37.97 
78380,37.96 
27831,37.96 
00959,37.94 
89428,37.93 
23510,37.93 
02863,37.92 
73550,37.92 
99173,37.92 
70051,37.92 
87317,37.91 
87828,37.90 
10034,37.89 
79403,37.88 
48212,37.88 
71745,37.87 
10952,37.87 
63855,37.85 
49883,37.85 
42633,37.83 
31083,37.82 
70463,37.81 
74935,37.80 
39301,37.80 
78578,37.77 
41636,37.76 
77016,37.75 
68778,37.75 
78061,37.74 
92507,37.74 
21031,37.73 
71043,37.73 
85235,37.73 
16801,37.72 
40312,37.72 
07107,37.72 
77023,37.70 
90220,37.70 
86511,37.69 
38127,37.69 
81041,37.68 
24719,37.68 
26636,37.67 
18459,37.66 
72322,37.65 
99129,37.64 
79907,37.64 
99632,37.64 
27553,37.63 
85535,37.63 
45659,37.63 
44306,37.63 
87801,37.62 
27874,37.61 
71339,37.61 
71226,37.61 
41736,37.60 
71654,37.60 
10040,37.59 
23876,37.59 
75702,37.58 
59462,37.57 
70654,37.56 
63828,37.55 
78226,37.55 
95922,37.55 
89424,37.53 
71456,37.53 
74727,37.53 
82210,37.53 
94801,37.52 
37407,37.51 
32922,37.51 
49263,37.50 
31063,37.50 
78569,37.50 
85701,37.50 
39328,37.50 
36401,37.49 
31705,37.49 
55103,37.49 
48126,37.47 
36858,37.45 
84083,37.45 
38744,37.45 
25235,37.44 
41810,37.43 
63882,37.43 
25638,37.42 
68821,37.42 
38764,37.41 
95113,37.40 
70525,37.40 
73552,37.40 
42338,37.39 
73109,37.38 
71639,37.38 
79837,37.36 
86438,37.35 
71108,37.34 
24818,37.34 
93257,37.33 
24867,37.31 
72425,37.31 
36089,37.31 
39756,37.29 
78833,37.28 
70397,37.26 
38620,37.26 
11239,37.24 
73111,37.24 
12206,37.24 
61416,37.23 
23488,37.22 
25021,37.22 
39661,37.21 
26151,37.21 
10950,37.20 
74560,37.20 
41749,37.20 
29436,37.19 
19125,37.19 
41824,37.17 
38948,37.16 
74556,37.16 
93618,37.14 
74734,37.12 
28386,37.12 
25917,37.12 
92281,37.12 
30473,37.11 
57232,37.11 
30828,37.10 
32323,37.08 
33033,37.08 
70532,37.08 
15352,37.08 
65778,37.08 
95374,37.07 
58712,37.06 
78369,37.05 
78368,37.05 
79404,37.04 
93634,37.03 
41230,37.03 
72029,37.03 
87829,37.02 
23401,37.01 
16111,37.01 
99625,36.98 
67868,36.98 
26750,36.97 
76685,36.97 
62206,36.97 
71232,36.95 
63104,36.93 
92227,36.92 
36765,36.92 
42076,36.91 
72123,36.91 
17221,36.91 
25628,36.91 
38751,36.90 
78371,36.89 
88427,36.89 
75450,36.88 
00907,36.86 
78384,36.85 
59479,36.85 
58713,36.84 
84034,36.84 
93666,36.84 
48342,36.84 
90270,36.83 
87102,36.83 
53210,36.82 
38753,36.81 
93434,36.81 
96046,36.81 
88354,36.80 
26323,36.80 
70723,36.79 
40729,36.78 
40322,36.76 
81123,36.76 
48202,36.76 
64109,36.75 
98295,36.74 
57633,36.74 
75216,36.73 
25540,36.70 
23316,36.69 
41831,36.69 
66738,36.68 
93291,36.68 
39361,36.68 
93705,36.66 
54160,36.66 
38646,36.65 
25204,36.64 
00918,36.63 
39362,36.63 
72021,36.63 
78204,36.62 
76858,36.62 
65438,36.61 
88044,36.61 
37762,36.61 
24016,36.60 
79031,36.60 
74883,36.60 
41616,36.59 
74839,36.59 
29142,36.59 
39162,36.58 
24831,36.58 
30442,36.56 
39667,36.56 
25083,36.55 
29042,36.55 
72082,36.55 
39067,36.54 
76119,36.54 
85017,36.54 
92231,36.53 
11220,36.53 
93244,36.52 
40988,36.50 
26656,36.50 
25444,36.49 
84076,36.48 
81141,36.47 
38666,36.46 
70341,36.46 
77640,36.44 
16250,36.43 
99784,36.43 
29018,36.43 
29114,36.42 
70780,36.41 
79322,36.41 
36738,36.41 
07206,36.39 
95553,36.38 
45658,36.38 
95968,36.37 
63540,36.36 
36785,36.36 
80929,36.36 
89017,36.36 
95613,36.36 
99359,36.36 
30428,36.35 
13210,36.33 
35020,36.32 
42275,36.32 
99758,36.31 
40831,36.31 
39747,36.30 
59855,36.29 
65329,36.29 
33137,36.28 
89030,36.27 
38644,36.25 
87024,36.25 
30354,36.25 
19358,36.24 
74651,36.24 
59201,36.24 
30458,36.24 
24624,36.23 
80216,36.23 
91733,36.23 
70543,36.23 
72655,36.22 
99606,36.21 
22711,36.21 
78151,36.20 
62060,36.20 
45206,36.19 
78214,36.18 
41180,36.18 
74931,36.17 
32204,36.16 
94612,36.16 
39202,36.16 
32157,36.16 
99620,36.15 
25076,36.13 
80205,36.12 
40062,36.12 
74572,36.11 
41739,36.11 
88232,36.10 
92570,36.09 
16943,36.09 
76937,36.08 
90020,36.08 
25678,36.07 
79903,36.07 
21650,36.07 
28206,36.07 
70560,36.06 
75226,36.06 
45112,36.06 
99761,36.04 
39347,36.03 
39772,36.02 
79381,36.02 
30436,36.02 
41649,36.02 
48120,36.00 
13621,36.00 
78840,36.00 
99356,36.00 
63538,36.00 
78752,35.96 
29560,35.96 
59542,35.96 
65067,35.95 
71301,35.95 
99922,35.95 
01841,35.94 
77701,35.94 
49642,35.93 
69148,35.92 
44704,35.92 
96074,35.91 
24974,35.91 
96771,35.91 
91732,35.90 
40215,35.89 
39638,35.89 
87326,35.89 
39094,35.87 
72573,35.87 
90805,35.87 
81120,35.87 
06114,35.85 
38112,35.85 
85273,35.85 
95210,35.84 
78721,35.83 
71973,35.83 
98933,35.82 
33135,35.82 
97447,35.82 
58529,35.82 
70119,35.81 
24237,35.80 
69212,35.80 
90026,35.79 
71295,35.79 
74960,35.79 
72459,35.78 
29510,35.78 
30401,35.77 
42374,35.76 
74738,35.76 
25875,35.76 
79415,35.76 
06710,35.75 
29536,35.75 
71008,35.73 
99118,35.72 
59217,35.71 
53940,35.71 
26230,35.71 
59631,35.71 
70538,35.71 
43962,35.71 
91605,35.70 
63101,35.70 
35221,35.70 
71049,35.70 
73005,35.69 
79013,35.68 
93550,35.68 
57270,35.68 
41844,35.67 
99153,35.67 
48223,35.66 
90004,35.66 
64124,35.66 
79855,35.64 
38554,35.64 
87824,35.63 
23704,35.63 
74342,35.63 
47901,35.61 
99659,35.60 
29046,35.60 
30318,35.60 
93905,35.60 
93304,35.58 
57337,35.57 
35805,35.56 
26147,35.55 
43608,35.55 
72365,35.54 
36915,35.54 
89106,35.53 
93630,35.53 
32658,35.53 
95422,35.52 
06112,35.51 
57370,35.50 
37339,35.50 
30665,35.49 
99658,35.49 
00961,35.49 
89832,35.48 
57758,35.48 
85713,35.47 
78938,35.47 
41701,35.45 
63102,35.45 
39648,35.44 
23224,35.44 
21213,35.43 
87531,35.42 
39059,35.42 
14855,35.41 
70390,35.41 
55922,35.41 
07522,35.41 
79107,35.41 
43609,35.40 
36515,35.39 
93254,35.39 
43735,35.38 
15474,35.38 
95953,35.38 
70450,35.38 
57248,35.36 
25049,35.36 
65036,35.35 
25047,35.35 
36701,35.33 
72435,35.33 
42436,35.31 
38361,35.31 
02903,35.30 
29525,35.29 
88418,35.29 
41547,35.26 
58736,35.24 
74644,35.24 
14613,35.21 
24013,35.20 
25009,35.20 
80801,35.20 
90255,35.20 
92398,35.20 
10467,35.19 
78550,35.19 
74728,35.18 
27962,35.18 
64636,35.17 
17884,35.17 
95313,35.16 
70559,35.16 
40508,35.16 
52552,35.16 
04667,35.16 
97622,35.14 
44110,35.14 
61820,35.14 
78065,35.14 
63860,35.13 
31006,35.12 
70535,35.12 
99720,35.11 
79411,35.10 
40769,35.10 
78361,35.10 
74756,35.09 
77950,35.08 
99151,35.08 
29817,35.07 
31643,35.06 
13664,35.06 
71764,35.05 
40965,35.05 
68753,35.05 
85041,35.04 
10002,35.04 
39078,35.04 
71724,35.04 
29129,35.03 
71061,35.03 
30833,35.02 
65571,35.01 
36432,35.01 
11101,35.01 
71269,35.01 
25928,35.00 
33865,35.00 
59258,35.00 
44106,34.98 
93458,34.97 
77859,34.96 
77506,34.96 
31520,34.96 
78353,34.95 
93512,34.94 
95334,34.94 
57762,34.94 
36105,34.94 
24565,34.94 
29163,34.93 
29727,34.93 
71253,34.93 
29468,34.92 
02119,34.92 
25916,34.92 
70062,34.90 
59739,34.89 
39083,34.89 
39440,34.89 
85008,34.89 
95820,34.89 
07114,34.87 
19013,34.87 
79313,34.86 
40171,34.86 
77076,34.86 
58763,34.85 
42337,34.84 
37210,34.84 
37175,34.84 
83243,34.83 
99738,34.83 
27701,34.83 
99551,34.83 
99670,34.82 
41171,34.81 
74745,34.81 
40858,34.80 
26505,34.80 
35481,34.79 
41660,34.78 
41772,34.76 
24822,34.76 
78801,34.76 
71001,34.76 
67635,34.75 
74530,34.75 
38030,34.75 
31089,34.74 
35112,34.74 
50133,34.73 
75602,34.73 
31624,34.73 
70115,34.72 
25514,34.71 
84627,34.71 
93656,34.71 
11232,34.70 
39439,34.70 
15454,34.69 
79772,34.69 
99201,34.69 
41311,34.69 
26206,34.68 
42539,34.66 
56681,34.66 
45740,34.66 
77087,34.65 
98947,34.65 
30148,34.64 
10033,34.63 
11691,34.63 
30816,34.62 
70083,34.62 
59546,34.61 
46806,34.61 
43607,34.60 
72358,34.60 
81153,34.60 
38109,34.59 
85035,34.57 
01109,34.57 
25984,34.56 
70514,34.53 
42729,34.53 
99548,34.52 
26224,34.51 
15219,34.50 
71032,34.50 
36442,34.49 
39367,34.49 
13144,34.49 
81131,34.48 
61949,34.48 
90262,34.47 
70589,34.46 
95428,34.46 
11692,34.46 
79749,34.45 
41544,34.45 
27260,34.44 
25008,34.44 
91402,34.43 
70585,34.42 
13205,34.42 
01040,34.41 
93608,34.41 
45417,34.41 
58430,34.40 
96050,34.40 
98670,34.40 
25978,34.39 
39423,34.38 
70392,34.38 
25670,34.38 
58239,34.37 
78670,34.37 
71068,34.37 
73569,34.36 
25515,34.36 
60649,34.35 
70363,34.34 
63115,34.34 
28433,34.34 
83450,34.34 
88347,34.34 
95555,34.34 
56575,34.34 
28458,34.33 
45219,34.32 
74963,34.31 
74350,34.30 
29545,34.30 
29148,34.29 
65732,34.29 
29059,34.29 
40336,34.28 
25208,34.27 
41763,34.26 
44082,34.26 
96109,34.24 
78014,34.23 
11226,34.23 
39149,34.22 
95913,34.22 
70650,34.22 
55101,34.21 
19143,34.21 
93603,34.21 
30439,34.21 
67513,34.21 
18102,34.18 
52164,34.18 
71835,34.18 
78705,34.15 
30417,34.15 
77036,34.14 
24351,34.14 
90802,34.13 
95527,34.12 
78650,34.12 
75964,34.12 
87578,34.11 
73650,34.11 
83632,34.11 
58381,34.10 
92363,34.09 
27897,34.09 
36922,34.08 
23123,34.08 
72945,34.07 
48227,34.06 
14208,34.06 
41219,34.05 
15208,34.05 
92590,34.04 
69161,34.03 
87038,34.03 
44689,34.03 
39352,34.03 
49917,34.02 
33493,34.02 
65464,34.01 
58636,34.00 
25209,34.00 
33161,34.00 
91731,33.99 
62886,33.99 
29921,33.98 
92301,33.98 
77803,33.98 
39428,33.98 
26534,33.97 
56650,33.97 
39483,33.97 
68067,33.95 
07104,33.95 
87513,33.94 
81020,33.94 
93609,33.94 
91103,33.93 
71065,33.93 
97480,33.92 
26234,33.90 
83115,33.90 
86515,33.90 
87933,33.89 
37779,33.88 
78363,33.87 
96071,33.87 
66758,33.87 
71674,33.87 
40374,33.86 
16332,33.85 
90016,33.85 
57534,33.85 
40313,33.84 
41049,33.84 
32053,33.84 
74880,33.83 
41146,33.83 
39039,33.82 
76102,33.82 
77060,33.82 
26261,33.81 
94603,33.80 
51647,33.80 
64648,33.79 
44105,33.79 
32112,33.78 
71028,33.78 
36473,33.78 
45621,33.77 
29080,33.77 
70584,33.77 
04652,33.77 
00920,33.77 
40419,33.76 
82217,33.76 
41548,33.76 
43605,33.75 
89101,33.75 
27801,33.75 
00982,33.74 
78417,33.74 
41655,33.74 
63629,33.73 
64130,33.73 
98526,33.72 
97343,33.72 
29056,33.71 
99167,33.70 
78059,33.69 
84072,33.69 
98421,33.69 
26361,33.68 
73744,33.68 
85003,33.68 
85015,33.68 
71653,33.68 
39354,33.67 
92703,33.67 
97641,33.67 
39120,33.67 
63956,33.66 
68929,33.66 
53233,33.65 
99614,33.64 
72904,33.64 
70427,33.63 
83870,33.63 
85228,33.63 
66778,33.62 
58441,33.62 
71457,33.61 
40346,33.60 
94601,33.60 
87063,33.60 
06607,33.59 
42528,33.59 
70658,33.58 
69150,33.58 
27847,33.57 
30471,33.56 
86047,33.56 
56633,33.56 
96017,33.54 
36037,33.54 
60608,33.53 
28398,33.53 
76934,33.53 
28578,33.52 
26440,33.52 
26348,33.51 
71018,33.51 
64622,33.51 
27805,33.51 
29015,33.50 
44503,33.50 
40442,33.49 
74468,33.49 
28801,33.49 
81058,33.48 
71264,33.48 
76859,33.47 
92275,33.47 
85706,33.47 
72346,33.47 
14808,33.46 
90028,33.46 
73434,33.46 
15489,33.45 
63869,33.45 
77550,33.45 
16855,33.44 
63630,33.44 
65626,33.44 
29113,33.44 
76632,33.43 
38756,33.43 
00604,33.42 
31764,33.41 
38953,33.40 
27829,33.40 
81143,33.40 
88348,33.40 
91931,33.40 
31002,33.40 
14303,33.38 
78140,33.38 
19124,33.38 
26575,33.38 
93301,33.37 
70510,33.37 
75937,33.36 
30446,33.36 
88012,33.35 
75246,33.34 
29827,33.34 
40844,33.33 
74535,33.33 
32360,33.33 
31648,33.33 
42061,33.33 
24888,33.33 
25544,33.33 
46961,33.33 
16882,33.33 
15327,33.33 
15721,33.33 
26162,33.33 
45719,33.33 
30470,33.33 
29062,33.33 
57780,33.33 
56629,33.33 
57574,33.33 
52652,33.33 
53195,33.33 
55782,33.33 
73560,33.33 
72369,33.33 
64679,33.33 
66077,33.33 
99641,33.33 
99777,33.33 
85618,33.33 
74755,33.33 
31832,33.33 
74052,33.30 
16121,33.30 
12210,33.29 
21231,33.28 
55806,33.27 
57317,33.27 
37206,33.26 
25938,33.26 
62956,33.24 
92240,33.24 
89310,33.24 
19145,33.23 
46312,33.23 
57236,33.22 
80805,33.22 
72752,33.22 
78339,33.22 
40958,33.21 
93255,33.21 
26447,33.21 
15863,33.20 
28463,33.20 
28377,33.20 
79848,33.19 
75928,33.19 
35401,33.17 
87701,33.16 
50103,33.16 
99150,33.15 
41653,33.15 
38860,33.14 
28401,33.14 
72672,33.14 
04424,33.13 
72640,33.13 
50641,33.13 
72175,33.12 
38635,33.12 
27947,33.11 
59713,33.11 
84511,33.11 
63626,33.11 
52570,33.10 
59032,33.10 
71473,33.09 
25831,33.09 
38589,33.08 
81152,33.08 
42151,33.08 
33168,33.08 
59451,33.07 
36758,33.06 
74759,33.06 
02744,33.06 
38039,33.05 
64655,33.05 
59865,33.05 
25676,33.04 
74957,33.04 
57750,33.04 
39363,33.04 
46320,33.02 
25268,33.01 
26347,33.01 
79359,33.01 
17840,33.01 
56056,33.01 
16434,33.01 
25958,33.00 
37869,33.00 
70444,33.00 
11433,33.00 
87580,32.99 
71427,32.98 
29003,32.98 
87936,32.97 
41332,32.96 
48503,32.96 
57649,32.96 
36604,32.95 
62879,32.95 
36476,32.95 
45650,32.94 
87036,32.94 
64132,32.94 
28719,32.93 
24060,32.92 
56680,32.91 
99649,32.91 
78376,32.91 
78389,32.91 
85361,32.90 
71220,32.88 
30605,32.88 
38929,32.87 
90716,32.87 
52550,32.87 
39160,32.86 
25057,32.86 
24520,32.85 
40355,32.85 
60616,32.84 
28434,32.84 
40730,32.83 
76115,32.83 
97342,32.83 
25621,32.81 
78215,32.81 
63941,32.80 
75411,32.80 
87017,32.80 
24646,32.79 
97625,32.78 
90723,32.78 
87108,32.78 
42784,32.77 
24245,32.77 
27849,32.77 
88020,32.76 
89418,32.76 
15004,32.75 
29659,32.75 
97523,32.75 
99163,32.75 
71038,32.75 
83324,32.74 
33873,32.74 
46202,32.73 
73119,32.72 
41222,32.71 
47807,32.70 
93727,32.70 
70443,32.70 
74740,32.69 
82422,32.69 
26222,32.67 
39338,32.66 
78220,32.66 
30311,32.66 
28501,32.65 
50455,32.65 
84724,32.64 
65555,32.64 
72139,32.63 
36607,32.63 
26275,32.62 
29081,32.61 
28383,32.61 
14209,32.60 
68637,32.60 
72202,32.60 
14207,32.59 
25085,32.59 
13655,32.59 
05825,32.58 
96038,32.58 
72350,32.58 
79701,32.58 
28119,32.57 
36201,32.57 
01605,32.57 
39652,32.56 
57273,32.56 
42715,32.55 
40402,32.54 
99176,32.54 
70357,32.54 
63636,32.53 
70601,32.53 
08326,32.52 
26372,32.51 
42519,32.50 
73568,32.50 
86022,32.50 
97134,32.50 
72470,32.50 
13501,32.48 
15450,32.48 
59347,32.48 
41630,32.48 
21225,32.48 
85705,32.47 
87821,32.47 
43219,32.46 
98539,32.45 
71407,32.45 
98934,32.44 
37731,32.44 
91205,32.43 
31087,32.43 
29479,32.42 
21649,32.42 
63103,32.40 
29426,32.40 
38879,32.39 
72072,32.39 
93721,32.39 
87553,32.39 
99677,32.39 
28343,32.38 
32254,32.37 
70773,32.37 
29849,32.37 
31801,32.37 
99349,32.36 
78416,32.36 
12701,32.35 
59545,32.35 
91405,32.35 
64499,32.35 
52548,32.35 
38920,32.34 
76371,32.34 
15380,32.34 
45223,32.34 
33935,32.33 
40052,32.32 
93450,32.32 
77629,32.32 
39759,32.31 
00969,32.31 
85360,32.31 
52802,32.31 
97227,32.31 
57272,32.31 
38967,32.30 
87301,32.30 
99691,32.30 
77050,32.30 
72315,32.29 
12786,32.29 
31532,32.28 
42129,32.28 
25025,32.28 
33125,32.27 
16260,32.27 
85350,32.27 
36477,32.27 
39425,32.27 
36524,32.27 
45404,32.26 
23420,32.26 
32148,32.25 
17219,32.25 
41390,32.25 
84533,32.25 
72335,32.25 
70526,32.25 
96068,32.25 
73555,32.25 
79342,32.23 
81133,32.23 
38859,32.22 
69352,32.22 
62205,32.22 
90302,32.22 
78886,32.22 
79104,32.21 
74574,32.21 
28364,32.21 
48228,32.21 
15224,32.20 
76854,32.20 
46406,32.19 
63852,32.19 
31827,32.19 
26543,32.18 
92249,32.17 
06513,32.17 
15214,32.17 
29475,32.16 
83811,32.16 
76373,32.16 
71106,32.16 
63845,32.16 
20001,32.15 
74536,32.15 
39401,32.14 
61603,32.14 
59039,32.14 
31626,32.14 
79847,32.14 
33407,32.14 
87713,32.14 
98533,32.14 
98811,32.14 
63566,32.14 
77039,32.14 
10701,32.13 
71064,32.12 
67111,32.12 
41240,32.11 
78332,32.11 
99348,32.09 
28431,32.09 
95901,32.07 
71069,32.04 
79245,32.04 
31642,32.04 
39427,32.04 
92316,32.04 
63111,32.04 
71441,32.03 
48234,32.03 
28526,32.03 
70537,32.03 
57529,32.03 
95558,32.03 
83549,32.03 
31079,32.02 
62203,32.01 
81125,32.01 
57571,32.00 
65050,32.00 
77876,32.00 
72639,32.00 
54559,32.00 
79836,32.00 
99157,32.00 
37847,31.99 
47713,31.98 
79932,31.96 
90047,31.96 
88008,31.96 
33890,31.96 
25650,31.95 
39066,31.95 
75477,31.95 
83321,31.95 
74884,31.95 
78387,31.95 
36027,31.94 
37845,31.94 
75974,31.93 
33138,31.93 
41537,31.92 
41216,31.91 
72852,31.91 
78145,31.91 
78357,31.90 
37313,31.90 
99657,31.89 
36916,31.89 
42602,31.88 
57239,31.88 
59469,31.88 
46218,31.87 
95537,31.87 
39359,31.87 
74543,31.85 
06103,31.84 
14301,31.84 
63663,31.83 
73537,31.83 
33167,31.82 
38739,31.81 
42370,31.81 
74116,31.81 
75220,31.81 
72553,31.81 
26611,31.80 
74558,31.80 
92386,31.80 
46201,31.80 
87556,31.79 
48823,31.78 
08609,31.78 
84329,31.78 
72856,31.78 
78210,31.78 
75670,31.77 
79743,31.77 
74001,31.76 
72821,31.75 
31323,31.75 
01610,31.74 
46379,31.74 
30434,31.73 
32114,31.73 
29540,31.72 
77642,31.72 
75487,31.72 
95660,31.72 
71404,31.72 
28384,31.71 
83554,31.71 
70084,31.71 
39645,31.71 
45204,31.70 
16213,31.70 
74360,31.68 
24256,31.68 
16507,31.67 
45732,31.67 
95019,31.67 
63862,31.67 
63110,31.67 
95207,31.66 
79235,31.65 
25607,31.64 
87567,31.64 
35476,31.64 
79563,31.64 
71331,31.63 
74577,31.63 
31030,31.63 
25107,31.62 
36436,31.62 
57456,31.62 
37207,31.62 
37333,31.61 
83525,31.61 
37404,31.61 
39119,31.60 
32330,31.60 
62825,31.60 
29203,31.60 
29069,31.60 
41777,31.60 
85043,31.59 
77009,31.58 
45207,31.58 
39339,31.57 
36830,31.57 
59731,31.57 
74760,31.57 
62346,31.57 
95935,31.57 
62030,31.57 
93927,31.56 
41774,31.56 
77013,31.55 
32501,31.54 
25691,31.54 
74401,31.54 
25951,31.54 
06605,31.54 
25661,31.54 
71845,31.53 
26422,31.52 
90008,31.52 
71658,31.52 
26412,31.52 
38556,31.51 
74866,31.51 
91768,31.51 
65660,31.50 
93591,31.49 
38723,31.48 
64426,31.48 
84622,31.48 
95521,31.48 
32662,31.48 
85301,31.47 
02111,31.47 
49255,31.46 
74455,31.46 
81029,31.46 
75101,31.45 
70401,31.45 
65774,31.43 
98542,31.43 
62817,31.43 
28204,31.42 
26136,31.42 
95459,31.42 
40009,31.42 
79567,31.42 
31051,31.42 
87014,31.41 
40510,31.41 
42642,31.40 
48915,31.40 
87005,31.40 
63547,31.40 
96777,31.40 
59318,31.40 
14872,31.38 
11218,31.38 
90301,31.38 
93726,31.38 
98104,31.38 
42721,31.37 
27893,31.37 
74849,31.37 
95231,31.37 
78075,31.37 
42713,31.36 
85736,31.35 
19120,31.34 
26421,31.34 
91766,31.33 
85543,31.33 
46404,31.32 
84712,31.31 
63827,31.31 
24884,31.30 
39663,31.30 
48504,31.30 
